date,cumulative_volume
2024-04-01,13823709.27229231
2024-04-02,13960919.198435582
2024-04-02,13960919.198435582
2024-04-02,13960919.198435582
2024-04-02,13960919.198435582
2024-04-02,13960919.198435582
2024-04-02,13960919.198435582
2024-04-02,13960919.198435582
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-03,14042697.901756624
2024-04-04,14063082.608072003
2024-04-04,14063082.608072003
2024-04-04,14063082.608072003
2024-04-04,14063082.608072003
2024-04-05,14085881.364512384
2024-04-05,14085881.364512384
2024-04-05,14085881.364512384
2024-04-05,14085881.364512384
2024-04-05,14085881.364512384
2024-04-05,14085881.364512384
2024-04-06,14142699.962414384
2024-04-06,14142699.962414384
2024-04-06,14142699.962414384
2024-04-06,14142699.962414384
2024-04-06,14142699.962414384
2024-04-06,14142699.962414384
2024-04-07,14174160.735645924
2024-04-07,14174160.735645924
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-08,14364682.523109604
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-09,14432450.616095724
2024-04-10,14543002.580675961
2024-04-10,14543002.580675961
2024-04-10,14543002.580675961
2024-04-10,14543002.580675961
2024-04-10,14543002.580675961
2024-04-10,14543002.580675961
2024-04-10,14543002.580675961
2024-04-10,14543002.580675961
2024-04-11,14561553.672646182
2024-04-11,14561553.672646182
2024-04-11,14561553.672646182
2024-04-11,14561553.672646182
2024-04-12,14593554.62763361
2024-04-12,14593554.62763361
2024-04-12,14593554.62763361
2024-04-12,14593554.62763361
2024-04-12,14593554.62763361
2024-04-12,14593554.62763361
2024-04-13,14625069.779988632
2024-04-13,14625069.779988632
2024-04-14,14633596.14626001
2024-04-14,14633596.14626001
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-15,14695831.59689463
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-16,14775552.878843637
2024-04-17,14805715.441030158
2024-04-17,14805715.441030158
2024-04-17,14805715.441030158
2024-04-17,14805715.441030158
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-18,15034652.79444852
2024-04-19,15047943.30183952
2024-04-19,15047943.30183952
2024-04-23,15089822.13882574
2024-04-23,15089822.13882574
2024-04-23,15089822.13882574
2024-04-23,15089822.13882574
2024-04-25,15125508.87389653
2024-04-25,15125508.87389653
2024-04-25,15125508.87389653
2024-04-25,15125508.87389653
2024-04-25,15125508.87389653
2024-04-25,15125508.87389653
2024-04-26,15166497.69365106
2024-04-26,15166497.69365106
2024-04-26,15166497.69365106
2024-04-26,15166497.69365106
2024-04-28,15182497.69396106
2024-04-28,15182497.69396106
2024-04-30,15203426.341987418
2024-04-30,15203426.341987418
2024-04-30,15203426.341987418
2024-04-30,15203426.341987418
2024-05-01,15244249.960823378
2024-05-01,15244249.960823378
2024-05-01,15244249.960823378
2024-05-01,15244249.960823378
2024-05-02,15263822.438152377
2024-05-02,15263822.438152377
2024-05-03,15277172.609524956
2024-05-03,15277172.609524956
